ID_str,Provincia (from import_estudiantes strapi) (from ESTUDIANTE),CCAA - PROVINCIAS (from Universidad Vinculada) (from ESTUDIANTE),Universidad Vinculada (from ESTUDIANTE) 2,Universidad (from import_estudiantes strapi) (from ESTUDIANTE),title_str,summary_str,tags_str,language_str,sector_str,Impacto_premios_str,Sostenibilidad_premios_str,Innovación_premios_str,Viabilidad_premios_str,Categorías_premios_str,hiding_reason_str,Score_tfx,Titulación (from import_estudiantes strapi) (from ESTUDIANTE)
855,,ASTURIAS,Universidad de Oviedo,Universidad de Oviedo - UNIOVI,DETECCIÓN AUTOMÁTICA DE CAMBIOS EN EL PAISAJE CONSTRUIDO MEDIANTE IMÁGENES SATELITALES,"En este proyecto se desarrolla una herramienta automática para detectar cambios urbanos usando imágenes satelitales de libre acceso (Sentinel-2). El modelo seleccionado permite a la empresa identificar cambios incluso en zonas desconocidas para él, optimizando la planificación de trabajos para la actualización del catastro, reduciendo el esfuerzo humano y sus costes asociados y, por tanto, permite ofertar presupuestos más ajustados y competitivos.","Construcción,Desarrollo Software,Economía ,Estrategia,Identificación,Inversión,Nuevas tecnologías,Optimización de procesos,Recursos humanos,Sostenibilidad,Urbanismo,Validación y testeo",Castellano,IT,"Este proyecto impulsa la innovación sostenible al aplicar inteligencia artificial para optimizar procesos tradicionalmente manuales y costosos, como la actualización del catastro. Aprovechando imágenes satelitales de libre acceso, reduce el consumo de recursos y emisiones asociadas a desplazamientos y los múltiples vuelos necesarios para tomar las imágenes necesarias. ","El proyecto demuestra un compromiso claro con la sostenibilidad desde su concepción al plantear el uso de datos satelitales de libre acceso en lugar de fuentes comerciales o costosas. Durante el desarrollo, se priorizan soluciones eficientes mediante software libre, contenedores y automatización, minimizando el consumo de recursos. En la implementación, el modelo reduce la necesidad de desplazamientos físicos e inspecciones innecesarias, y su despliegue está pensado para ser sencillo.","El enfoque del proyecto es original e innovador por combinar imágenes satelitales de libre acceso con redes neuronales siamesas convolucionales, una arquitectura poco explotada en este contexto. Frente a las soluciones tradicionales basadas en inspección manual o imágenes aéreas costosas, este modelo permite detectar cambios urbanos de forma automática, eficiente y escalable, incluso en zonas no vistas previamente, abriendo nuevas posibilidades para la gestión territorial.","El proyecto es altamente útil en contextos donde la actualización del territorio es crítica, como el catastro, la planificación urbana o la gestión de infraestructuras. En el ámbito empresarial, permite reducir costes y mejorar la competitividad al automatizar tareas intensivas en recursos. Socialmente, contribuye a una administración más eficiente y transparente del territorio, facilitando decisiones informadas y sostenibles a partir de datos accesibles y actualizados.","Nuevas tecnologías,Sostenibilidad",Otro motivo,39,Grado en Ingeniería Informática en Tecnologías de la Información
857,,MADRID,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid - UPM,"Aplicación Android para la Clasificación del Estilo de Conducción mediante OBD-II, Sensores Móviles y Machine Learning","Aplicaciín que analiza el estilo de conducción en tiempo real conectando con el vehículo vía OBD-II y usando sensores del smartphone. Integra datos como RPM, velocidad y consumo con machine learning para clasificar la conducción como tranquila, normal o agresiva (precisión del 98,94%). Objetivo: fomentar hábitos de conducción eficientes y seguros, reducir consumo de combustible y emisiones. Aplicaciones: educación vial, seguros personalizados y gestión de flotas para un transporte más sostenible","Data Science,Desarrollo Software,Nuevas tecnologías,Sostenibilidad",Castellano,IT,"OBD2Cloud es una aplicación que analiza en tiempo real los estilos de conducción para promover la movilidad sostenible. Mediante la conexión al puerto OBD-II del vehículo, recopila datos como RPM, velocidad y consumo, identificando patrones ineficientes y ofreciendo recomendaciones para reducir emisiones y consumo. Su impacto abarca dimensiones ambientales, económicas y sociales. Permite aplicaciones en diferentes ámbitos, contribuyendo positivamente a un transporte más eficiente y sostenible.","OBD2Cloud demuestra compromiso con la sostenibilidad desde su diseño, utilizando tecnología existente evitando fabricar nuevos dispositivos. Su implementación prioriza la eficiencia energética y el procesamiento local de datos. El sistema promueve cambios de comportamiento duraderos al educar conductores con retroalimentación personalizada basada en datos reales ofreciendo recomendaciones y consejos. Se adapta a cualquier vehículo, contribuyendo a una movilidad más sostenible a largo plazo.","OBD2Cloud destaca por su enfoque innovador al combinar tecnologías existentes de forma única, integra datos OBD con servicios de GPS y algoritmos de machine learning para clasificar estilos de conducción en tiempo real. A diferencia de otras soluciones, utiliza IA para analizar patrones de conducción y proporciona consejos personalizados. Su visualización de datos convierte información compleja en conocimientos útiles, creando un puente útil para la toma dedecisiones sostenibles e inteligentes.","OBD2Cloud demuestra alta viabilidad empresarial al aprovechar la infraestructura existente sin requerir hardware especializado. Su modelo de negocio puede incluir suscripciones premium o licencias para flotas. Responde a la demanda de soluciones de movilidad sostenible y puede integrarse con programas gubernamentales para reducción de emisiones. Su implementación es inmediata en cualquier vehículo con OBD-II, ofreciendo retorno de inversión mediante ahorro en combustible y mantenimiento ","Nuevas tecnologías,Innovación social,Sostenibilidad",,41,Sistemas de Información
16,Vizcaya,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,Evolución técnica y sostenible de los embalajes de obras de arte,"El transporte de obras de arte está sometido a unos parámetros muy rigurosos. Esto hace que los embalajes empleados para este fin supongan una inversión importante para las entidades usuarias. El proyecto trata de desarrollar una versión de embalaje mejorado en el aspecto técnico, económico y sostenible. ","Arte,Logística,Reutilización",Castellano,,,,,,,,,Conservación y Restauración
25,Madrid,MADRID,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid - UPM,Diagnosis del escenario portuario hacia Metapuertos Sostenibles,"El transporte marítimo es un sector clave para la economía mundial, ya que representa el 80% del comercio internacional. Sin embargo, el sector también es un importante emisor de gases de efecto invernadero, responsables del cambio climático. Los metas puertos sostenibles son una nueva generación de puertos que buscan reducir su impacto ambiental. Estos puertos se caracterizan por la integración con el transporte, así como por su uso de energías renovables y tecnologías innovadoras. Este trabajo de fin de máster tiene como objetivo realizar un diagnóstico del escenario portuario actual y su evolución hacia los metas puertos sostenibles. Para ello, se analizarán las tendencias del sector portuario, los desafíos ambientales a los que se enfrenta y las soluciones que ofrecen los meta-puertos Español. 
Palabras clave: Metaverso, Sostenibilidad, Puertos ","Sostenibilidad,Nuevas tecnologías",Castellano,,,,,,,,,GESTION Y PLANIFICACION DE INFRAESTRUCTURA
149,,"MADRID,VALENCIA,VALENCIA",Universidad Europea Madrid,Universidad Europea de Madrid,"HYDROSCAPE. Hacía un enfoque interdisciplinario para mejorar la resiliencia climática urbana, a través de la gestión integral del agua. El caso de Cali, Colombia","El objetivo principal de esta investigación es hacer una aportación a la gestión integral
del agua para la ciudad de Cali, Colombia; a través de un recorrido escalar en la ciudad. Este análisis se realizará mediante el estudio de proyectos urbanos y de experiencias, que traten el agua como un catalizador urbano y una oportunidad productiva en áreas urbanas vulnerables altamente densificadas, a partir del diseño urbano sensible al agua.

",Sostenibilidad,Castellano,,,,,,,,,
97,,"BARCELONA,CATALUÑA",Universidad de Barcelona,Universidad de Barcelona - UB,Sistema de autocuidado para la promoción del envejecimiento saludable en el entorno de la Smart City,"El proyecto consiste en la creación de una aplicación móvil (Age & The City) con implementación a través del sistema público de salud con el objetivo de promocionar el envejecimiento saludable en población general mayor de 60 años en entornos urbanos. Mediante la recogida e integración de datos en tiempo real y los determinantes de salud del propio individuo, la aplicación ofrece al usuario recomendaciones personalizadas de alimentación y actividad física y recordatorios de medicación.",Salud,Castellano,,,,,,,,,
119,,"CORUÑA,GALICIA",Universidad de Coruña,Universidad de A Coruña,Diseño de un Programa de Salud de Intervención Comunitaria dirigido a adolescentes del ayuntamiento de Culleredo: una propuesta de investigación desde Enfermería Comunitaria,"La propuesta de intervención comunitaria tiene como objetivo mejorar los niveles de salud de los adolescentes del rural-urbano gallego a través de la autogestión de su bienestar, al tiempo que se promueven conductas y hábitos saludables en este grupo demográfico, a través de la información y el acceso a los servicios sociosanitarios con el fin de fomentar la toma de decisiones adecuadas en relación con su salud, abarcando tanto su bienestar físico como psicosocial.","Salud,Jóvenes",Castellano,,,,,,,,,
195,,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco - UPV EHU,Cuantificación y Localización de Impactos Ambientales del Transporte en Automóvil,"Aborda los retos planteados por la movilidad sostenible y los modelos de economía circular. Se aproxima con espíritu crítico a la propuesta de transición hacia la e-mobility para concluir que la cuestión de la sostenibilidad del transporte en automóvil no constituye un reto exclusivamente tecnológico, sino que pasa necesariamente por otro tipo de actuaciones vinculadas a la adopción de modelos de economía circular que fomenten un grado de responsabilidad en términos de producción y consumo.",Sostenibilidad,Castellano,,,,,,,,,
208,,"ZARAGOZA,ARAGÓN",Universidad de Zaragoza,Universidad de Zaragoza - UNIZAR,La sostenibilidad en las empresas de transporte: el caso de Ontime,"Este trabajo examina la transformación sostenible en Ontime, una empresa de transportes, enfocándose en la renovación de su flota para reducir la huella de carbono. A través de un análisis exhaustivo, se desarrolla un plan de mitigación de emisiones y se evalúan prácticas de sostenibilidad avanzadas. 

Se destaca la incorporación de vehículos eficientes y la adopción de tecnologías limpias, alineándose con nuevas normativas ambientales y mejorando la responsabilidad social empresarial.",Sostenibilidad,Castellano,,,,,,,,,Máster en Ingeniería Logística y Gestión de la Cadena de Suministro
216,La Rioja,LA RIOJA,Universidad de La Rioja,Universidad de La Rioja,Problemas jurídicos de la responsabilidad civil en accidentes causados por vehículos autónomos,"A lo largo del trabajo analizo el impacto de la IA en nuestro ordenamiento jurídico desde un plano internacional, comunitario y nacional; y más concretamente su irrupción en el sector del transporte a través de los vehículos automatizados y autónomos, todo ello desde la óptica de los daños y la responsabilidad civil derivada de accidentes en los que estén involucrados este tipo de vehículos, como consecuencia de decisión errónea del defecto en el diseño del algoritmo dotado de IA ",Nuevas tecnologías,Castellano,,,,,,,,,Abogacía 
256,,MADRID,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid - UPM,"Diagramar, mapear. Procedimientos para decodificar el territorio.","Las nuevas fuentes de datos permiten comprender dinámicas de la ciudad y el territorio que antes eran imposibles de estudiar. Sin embargo, es necesario evolucionar los recursos para visualizar esta información y hacerla accesible a la ciudadanía, facilitando la toma de decisiones. Esta investigación extrae nuevos aprendizajes de distintas técnicas de análisis urbano y explora las sinergias entre estas y las nuevas tecnologías, abriendo nuevos caminos en la investigación de nuestro entorno.",Nuevas tecnologías,Castellano,,,,,,,,,
271,,"SEVILLA,MADRID",Universidad de Sevilla,Universidad de Sevilla - ETSI,Metodología de intervención bioclimática aplicada al contexto urbano de Sevilla ,"El calentamiento global supone un reto creciente a nivel urbano, social y climático, por lo que implementar prácticas regenerativas en la arquitectura es esencial para enfrentar los problemas ambientales y sociales actuales. Bajo esta premisa, este trabajo profundiza en la rehabilitación urbana, social y microclimática de la Avenida Ronda del Tamarguillo en Sevilla (España) transformándola en una plataforma que propicia la cohesión entre distritos socioeconómicamente diferenciados de la ciudad.",Sostenibilidad,Castellano,,,,,,,,,
100,,"BARCELONA,CATALUÑA",Pompeu Fabra,Universidad Pompeu Fabra - UPF,"Resiliencia Urbana: El papel de las ""Superilles"" en la sostenibilidad social y ambiental en Barcelona","Este estudio aborda la sostenibilidad urbana y el bienestar social mediante el análisis de las “Superilles” en el distrito del Eixample de Barcelona. Se han evaluado los impactos ambientales y sociales de este innovador modelo urbano. Los resultados muestran mejoras en la calidad del aire y la cohesión comunitaria, aunque surgen desafíos como la gentrificación. La investigación subraya la importancia de una perspectiva sistémica para lograr ciudades resilientes y sostenibles.",Sostenibilidad,Castellano,,"El proyecto de implementación de “Superilles” en Barcelona tiene un impacto significativo en la promoción de prácticas de innovación sostenible. Al transformar espacios urbanos dominados por vehículos en áreas peatonales y verdes, se mejora la calidad del aire, se fomenta la cohesión comunitaria y se promueve una movilidad más sostenible. Este enfoque puede ser replicado en otras ciudades para amplificar su impacto positivo.","Esta tesis demuestra un compromiso genuino con la sostenibilidad desde su concepción hasta su implementación. A través de la reducción de la dependencia del automóvil, la creación de espacios verdes y la promoción de modos de transporte activo, el proyecto aborda de manera integral los principios de sostenibilidad ambiental, social y económica.","Mi tesis es innovadora porque aborda el tema de las Superilles en Barcelona desde una perspectiva interdisciplinaria, combinando análisis ambiental, social y económico. La originalidad radica en la aplicación de conceptos de economía circular y urbanismo táctico para evaluar un modelo urbano que aún está en desarrollo y es","La viabilidad del proyecto se demuestra en su aplicación práctica en el contexto urbano de Barcelona. Al abordar problemas como la congestión del tráfico y la contaminación, este modelo urbano ofrece soluciones prácticas y escalables que pueden ser adoptadas por otras ciudades. La aceptación por parte de los residentes entrevistados y los beneficios observados refuerzan su pertinencia y aplicabilidad.",Sostenibilidad,,42,
294,,MADRID,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid - UPM,Haciéndole frente al COVID-19: el efecto de los espacios verdes sobre nuestro bienestar mental y los pasos hacia una nueva estrategia de diseño paisajista,"El proyecto destaca la importancia de los espacios verdes urbanos en la pandemia, proponiendo estrategias de diseño en Madrid para mejorar la salud pública. Transforma los parques y jardines en espacios verdes multifuncionales, guiado por la teoría de la proxémica y enfocado en actividad física, cohesión social y restauración mental.",Salud,Castellano,,,,,,,,,
298,Madrid,"MADRID,VALENCIA,VALENCIA",Universidad Europea Madrid,Universidad Europea de Madrid,Atención sostenida en infantil en lengua extranjera inglesa:  Propuesta de innovación con niños de 3 a 6 años,"El proyecto tiene como objetivo fomentar la capacidad de los niños para mantener la atención y aumentar su motivación de niños de 4 años en el aprendizaje del inglés mediante una unidad didáctica de 12 sesiones sobre transportes. Emplea metodologías activas como juegos y actividades sensoriales, utilizando recursos visuales, auditivos y táctiles.",Innovación social,Castellano,,,,,,,,,Máster en Metodologías Activas 
344,Gipuzkoa,"PAÍS VASCO,BIZKAIA",Universidad del País Vasco,Universidad del País Vasco / Euskal Herriko Unibertsitatea,Nuevas Tecnologías aplicadas a la Prevención de Riesgos Laborales en el sector de la construcción,"Realizo un recorrido cronológico tanto en el sector de la construcción como en la prl desde sus orígenes (época pre-industrial) hasta la actualidad sobre el uso de nuevas tecnologías. Desarrollo las tecnologías más avanzadas en la actualidad en este ámbito exponiendo sus ventajas y desafíos, así como propuestas de mejora y futuras líneas de investigación. Termino el trabajo con una serie de conclusiones y reflexión final.","Construcción,IoT,Nuevas tecnologías,Sostenibilidad,Optimización de procesos,Movilidad sostenible,Medición de impacto,Diseño y simulación",Castellano,,,,,,,,,Grado en arquitectura Técnica
1033,,MADRID,Universidad Politécnica de Madrid,Universidad Politécnica de Madrid - UPM,Hacia el edificio como ecosistema. El compostaje como fuente de calor,"Cuando el compostaje de residuos orgánicos se realiza en las condiciones adecuadas (humedad y temperatura) este se convierte en un proceso exotérmico. 
En mi TFG analizo, mediante el testeo con prototipos, la viabilidad de calefactar edificios aprovechando los residuos orgánicos de las ciudades y a través de los resultados obtenidos cuantifico y proyecto la instalación necesaria para llevar esto a cabo, convirtiendo los residuos urbanos en un recurso sostenible: una nueva fuente de energía.",Sostenibilidad,Castellano,,"Con los cálculos que se muestran en el TFG se ha estimado como potencia media que 1m3 de residuos orgánicos urbanos puede calefactar durante un año 1m2 de superficie. Con este valor, que en el escenario más eficiente aumentaría x5, en la Comunidad de Madrid con todos los residuos orgánicos aptos para el compostaje aeróbico que se producen al año, se podría estar calefactado una superficie de unas 360 Ha, lo equivalente a unas 35.700 viviendas de 100m2 cada una (180.000 en el escenario de mayor eficiencia). ","El proyecto nace de mi interés personal por abordar cuestiones relacionadas con la sostenibilidad. Habiendo estudiado el grado de arquitectura en la UPM, decidí realizar un proyecto más técnico de lo habitual en mi escuela, abordando la sostenibilidad de las instalaciones que se emplean en los edificios que se proyectan a día de hoy. Para ello me plantee proyectar un sistema de calefacción capaz de funcionar utilizando como fuente de energía los residuos que se producen en las ciudades. De esta manera se reduciría el volumen de residuos per cápita, se evitaría su quema en los vertederos municipales y la emisión de gases de efecto invernadero, al mismo tiempo que se haría competencia a otras fuentes de energía no renovables. 
En caso de llegar a normalizar e industrializar el sistema de calefacción cuantificado en el TFG se abordarían de manera transversal multitud de problemas relacionados con la sostenibilidad y estaríamos como sociedad un paso más cerca de las cuidados de emisiones y residuos 0.","La técnica para calefactar viviendas gracias al compostaje aeróbico de residuos orgánicos es un método empleado desde mediados del s.XX en entornos rurales (Método Pain), donde ha tenido un relativo existo debido al mayor volumen de residuos per cápita que se produce en estas zonas. Sin embargo, por esto mismo no se ha llegado a ensayar este tipo de instalaciones en entornos urbanos, ya que la gente no esta relacionada con el mundo del compostaje ni dispone de suficiente materia orgánica. 
Por ello este trabajo a tenido comenzar desde cero, analizando el potencial calorífico de los diferentes tipos de residuos orgánicos urbanos para determinar la viabilidad de aplicar los métodos de los entornos rurales a los entornos urbanos. Para ello se ha llevado a cabo una metodología de investigación y cuantificación a través de prototipos de pilas de compost en los que se han ensayado y monitorizado diferentes mezclas de residuos orgánicos. Con los datos obtenidos se ha podido comprobar la viabilidad de aplicar este sistema a las ciudades, además de cuantificar de manera precisa el potencial calorífico de la instalación requerida.","Como se muestra en el capitulo de discusión del TFG la mayor dificultad para aplicar este sistema a los entornos urbanos reside en la necesidad de que un mismo propietario genere la cantidad de residuos necesarios para calefactor la superficie de su propiedad. Por las estimaciones llevadas a cabo esto sería muy difícil que ocurriese en viviendas, pero en algunos como por ejemplo los restaurantes  este sistema sería altamente viable, llegando a producir un excedente con el que se podría calefactar locales adyacentes.  
Por este motivo en el TFG se propone que este tipo de instalaciones se ubiquen en edificios de viviendas con bajo comercial, de manera que los residuos del bajo permitan calefactar la totalidad del edificio (bajo más viviendas).
Por este motivo y a pesar de que a día de hoy los residuos son algo de lo que la gente se quiere deshacer, teniendo que llegar a pagar por ello. Se puede presuponer que ante la implementación de este tipo de instalación los residuos orgánicos se empezarían a monetizar como un recurso económico y por tanto el propietario del bajo comercial estaría interesado en vender esta energía al resto de propietarios del edificio, apostando así por este tipo de energía. De esta manera no solo habría un incentivo sostenible, sino también uno económico. Es difícil estimar si el precio de esta fuente de energía sería más o menos competitiva que otras, pero dado que la fuente del calor son los actuales residuos de estos locales, los propietarios podrían vender y producir energía sostenible sin tener que pagar por la materia prima necesaria para producirla ya que esta sería los residuos de su actividad económico principal. 
A modo de estimación de la viabilidad de este supuesto el trabajo calcula que con la actividad comercial de un restaurante de 100m2 se podría calefactar de 4 a 21 viviendas de 100m2 en función de la eficiencia del sistema instalado.",Sostenibilidad,Otro motivo,0,
1037,,"ALICANTE,VALENCIA",Universidad Miguel Hernández,Universidad Miguel Hernández de Elche,DESARROLLO DE UN PRODUCTO DE APOYO PARA EL SECADO DEL MIEMBRO INFERIOR EN PERSONAS CON MOVILIDAD REDUCIDA.,"PASMI se desarrolló para mejorar la calidad de vida y la autonomía de las personas con movilidad reducida. Está confeccionado con un mango extensible y una empuñadura ergonómica, proporcionando así un agarre cómodo y seguro. La toalla de microfibra, sujeta con un mecanismo de ""U"" personalizable, permite un secado eficaz y completo de los Miembros Inferiores. El desarrollo del Producto de Apoyo, está basado desde la sostenibilidad y con materiales biodegradables impresos con la impresora 3D.","Innovación social,Colectivos vulnerables",Castellano,,"En el año 2020, en España, 4,38 millones de personas ratificaron tener discapacidad o limitación. El 55,7% de las personas con discapacidad señalan tener dificultades importantes de movilidad y el 31,6% con el cuidado personal.

El proyecto podría cambiar la gente de millones de personas, dotándoles de autonomía a la hora de realizar la higiene. Les podrá facilitar la no necesidad de otra persona para una actividad tan íntima como es la hora de la ducha.

El impacto potencial de este proyecto es significativo. Primero, ofrece una solución concreta y práctica para mejorar la calidad de vida y la autonomía de las personas con movilidad reducida al abordar una tarea cotidiana que puede ser desafiante. Al proporcionar un producto diseñado específicamente para estas necesidades, se promueve la inclusión y se reduce la dependencia de la asistencia de terceros, lo que puede aumentar la autoestima y la independencia de los usuarios.

Además, el proyecto contribuye a la promoción y aplicación de prácticas de innovación sostenible en varios aspectos. El diseño del PASMI prioriza la accesibilidad y la adaptabilidad, lo que lo hace adecuado para una amplia gama de usuarios sin importar su altura, peso o rango de movilidad. Además, el bajo costo del producto lo hace asequible para la mayoría de la población, lo que aumenta su accesibilidad. El uso de materiales biodegradables y renovables, como el PLA en la impresión 3D, demuestra un compromiso con la sostenibilidad ambiental.","El proyecto demuestra un compromiso genuino con los principios de sostenibilidad en varias etapas, desde la concepción hasta la implementación.

En primer lugar, por su diseño orientado a la accesibilidad: El Producto de Apoyo (PA) para el secado del miembro inferior está específicamente diseñado para personas con movilidad reducida, lo que refleja un enfoque inclusivo y accesible desde el principio.

En segundo lugar, por el bajo costo y adaptabilidad: Aunque el proyecto utiliza tecnología innovadora, el precio del producto final es relativamente bajo, lo que lo hace accesible para la mayoría de la población. Además, la capacidad de adaptar el ángulo del producto y personalizarlo según las necesidades individuales de los usuarios aumenta su versatilidad y sostenibilidad a largo plazo.

En  tercer lugar, gracias a los materiales sostenibles: Se utiliza PLA (ácido poliláctico), un material biodegradable y renovable, en la impresión 3D del producto. Esto reduce el impacto ambiental y promueve prácticas de producción más sostenibles, ya que puede ser creado a partir de recursos renovables.

En cuarto lugar, por su promoción de la independencia: Al mejorar la independencia en la actividad de secado, el proyecto contribuye a mejorar la calidad de vida de las personas con movilidad reducida, promoviendo así el bienestar y la inclusión social.

En quinto y último lugar, debido a su consideración de aspectos de género y diversidad: El proyecto reconoce la diversidad de usuarios potenciales y se adapta para satisfacer las necesidades de un espectro amplio de personas con diferentes niveles de movilidad, géneros y condiciones físicas.

Así pues, señalar también que el proyecto se ha realizado basándonos en la importancia de los Objetivos de Desarrollo Sostenible (ODS) de la Agenda 2030. Se ha creado un proyecto dónde se han tenido en cuenta los principios de una economía circular, en las dificultades manipulativas de las personas, en la tan necesaria individualización, además que sea duradero en el tiempo, y sobre todo, en realizar un producto asequible eliminando así la máxima discriminación por nivel económico, y, abaratando lo máximo posible su coste. ","En cuanto a la originalidad, aborda una necesidad concreta de personas con movilidad reducida en el secado del miembro inferior, un área con soluciones limitadas en el mercado actual. Para crear el producto se ha realizado una búsqueda exhaustiva en cuatrocientas ochenta y dos empresas, se ha constatado la disponibilidad de PA relacionados con el secado del Miembro Inferior en doce empresas, habiendo localizado un total de seis productos diferentes. Desgraciadamente, ninguno de ellos es apto para personas con baja movilidad y un presupuesto medio o bajo. Es por esto que se desarrolló nuestro producto con las siguientes características:

En cuanto a la creatividad, el proyecto hace uso de Tecnología Avanzad. Emplea impresión 3D para crear un producto altamente personalizable y adaptable a las necesidades individuales. Aparte, usa materiales Sostenibles. Utiliza PLA, un material biodegradable y de bajo impacto ambiental. Consta de un Diseño Ergonómico. Incorpora un mango extensible y una empuñadura con cincha, mejorando la accesibilidad y usabilidad para personas con distintas capacidades de agarre.","Pertinencia del Proyecto:
1. Necesidad Identificada:
   - Contexto Social: En la sociedad contemporánea, la movilidad reducida afecta a una gran parte de la población, incluyendo personas mayores, discapacitados, y aquellos con enfermedades crónicas o temporales. Mejorar la autonomía en actividades diarias como el secado corporal es esencial para la dignidad y calidad de vida de estas personas.
   - Datos Relevantes: En España, alrededor de 4.38 millones de personas tienen alguna discapacidad o limitación, de las cuales el 55.7% tienen dificultades de movilidad. La mayor parte de esta población son mujeres (cerca del 60%), lo que subraya la necesidad de soluciones inclusivas y sensibles al género.
2. Relevancia del Producto:
   - Innovación: El diseño del PA para el secado del miembro inferior es innovador al integrar tecnología de impresión 3D y materiales sostenibles como el PLA. Esta combinación no solo aborda la necesidad funcional, sino que también responde a las demandas de sostenibilidad y avances tecnológicos.
   - Solución Específica: Los productos actualmente disponibles en el mercado para el secado del miembro inferior son limitados y no cumplen adecuadamente con las necesidades de personas con movilidad reducida. Este PA ofrece una solución más efectiva y personalizada.

Aplicabilidad Práctica:
1. Contexto Empresarial:
   - Demanda de Mercado: La creciente demanda de productos de apoyo accesibles y asequibles para personas con movilidad reducida crea una oportunidad significativa en el mercado de ortopedia y ayudas técnicas.
   - Coste y Producción: El coste de producción del PA es bajo, lo que permite ofrecer un precio competitivo en el mercado. La utilización de impresoras 3D facilita la producción local y personalizada, reduciendo costos de transporte y almacenamiento. El producto consta de un precio base de 11,20 € y la competencia del mercado ronda los 1.000 €. Con este simple motivo es más que obvio que la sociedad actual, cada vez más empobrecida, agradecería tener un producto el cual les dotase de esa independencia.  En cuanto a empresarialmente, se puede realizar el producto con una simple impresora 3D, cada vez más baratas en el mercado, y no se necesita ningún programa de pago.
   - Sostenibilidad: La utilización de materiales biodegradables y renovables como el PLA es un punto fuerte en términos de responsabilidad corporativa y marketing verde. Las empresas pueden destacar el compromiso con la sostenibilidad, atrayendo a consumidores conscientes del medio ambiente.
2. Contexto Social:
   - Inclusión Social: El proyecto contribuye a la inclusión social de personas con discapacidad, mejorando su independencia y calidad de vida. Esto tiene un impacto positivo en su bienestar emocional y social.
   - Accesibilidad: Al ofrecer un producto accesible y fácil de usar, se asegura que un mayor número de personas puedan beneficiarse de él, independientemente de su condición económica.
   - Empoderamiento de Usuarios: La capacidad de personalizar el producto según las necesidades individuales empodera a los usuarios, dándoles mayor control sobre su propia autonomía.

Viabilidad del Proyecto:
- Pertinencia: El proyecto es pertinente debido a la necesidad real y creciente de soluciones efectivas para personas con movilidad reducida. Se alinea con tendencias sociales de inclusión y responsabilidad social.
- Aplicabilidad Práctica: Desde una perspectiva empresarial, el bajo costo de producción y el enfoque en la sostenibilidad hacen que el proyecto sea viable y atractivo para empresas en el sector de ortopedia y ayudas técnicas. Socialmente, mejora la calidad de vida y la independencia de una población vulnerable, reforzando su viabilidad y aceptación.

En resumen, el proyecto presenta una alta viabilidad tanto en términos de pertinencia como de aplicabilidad práctica. Satisface una necesidad clara, ofrece una solución innovadora y sostenible, y tiene el potencial de generar un impacto positivo significativo en los contextos empresarial y social.",Innovación social,Otro motivo,0,
